T X1 X2 U1 U2 Vx Vsup
4.809999999999941878e+00 3.571291243237131319e-01 2.285120965158774775e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.987949484715193615e-02 2.226310048149398035e-01
4.819999999999941664e+00 3.567976949736552106e-01 2.279389350924277413e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.963037663479174466e-02 2.226249160803892846e-01
4.829999999999941451e+00 3.564599734501949224e-01 2.273809493176152940e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.938290439234680695e-02 2.226189180766978692e-01
4.839999999999941238e+00 3.561163536455683731e-01 2.268380342272621475e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.913717555295203043e-02 2.226130094506529045e-01
4.849999999999941025e+00 3.557672214422257784e-01 2.263100786805414544e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.889328378255728635e-02 2.226071888692596756e-01
4.859999999999940812e+00 3.554129547119740939e-01 2.257969656109528600e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.865131902810478859e-02 2.226014550194381769e-01
4.869999999999940599e+00 3.550539233200767919e-01 2.252985722735288687e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.841136756673473318e-02 2.225958066077245168e-01
4.879999999999940385e+00 3.546904891341623456e-01 2.248147704882311748e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.817351205595369557e-02 2.225902423599770419e-01
4.889999999999940172e+00 3.543230060377930424e-01 2.243454268795000428e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.793783158470150352e-02 2.225847610210865413e-01
4.899999999999939959e+00 3.539518199485486294e-01 2.238904031119225424e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.770440172525448275e-02 2.225793613546912242e-01
4.909999999999939746e+00 3.535772688404803521e-01 2.234495561219896065e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.747329458590374918e-02 2.225740421428958060e-01
4.919999999999939533e+00 3.531996827707915010e-01 2.230227383459145452e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.724457886434899834e-02 2.225688021859945354e-01
4.929999999999939320e+00 3.528193839106041896e-01 2.226097979434893126e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.701831990174971332e-02 2.225636403021991616e-01
4.939999999999939106e+00 3.524366865796719761e-01 2.222105790179577933e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.679457973737700338e-02 2.225585553273700945e-01
4.949999999999938893e+00 3.520518972849005501e-01 2.218249218318882887e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.657341716381075636e-02 2.225535461147521155e-01
4.959999999999938680e+00 3.516653147625404818e-01 2.214526630190307710e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.635488778262853660e-02 2.225486115347142524e-01
4.969999999999938467e+00 3.512772300239169199e-01 2.210936357921469975e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.613904406053318752e-02 2.225437504744931239e-01
4.979999999999938254e+00 3.508879264045640656e-01 2.207476701468044922e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.592593538586858204e-02 2.225389618379402801e-01
4.989999999999938041e+00 3.504976796166331954e-01 2.204145930611284276e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.571560812547343589e-02 2.225342445452736795e-01
4.999999999999937828e+00 3.501067578044460005e-01 2.200942286915076318e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.550810568182533322e-02 2.225295975328323572e-01
5.009999999999937614e+00 3.497154216030646245e-01 2.197863985642539708e-01 4.585449700207078205e-02 9.989481293363970948e-01 8.530346855042716947e-02 2.225250197528352847e-01
5.019999999999937401e+00 3.572256153353045582e-01 2.147784163910600175e-01 8.466744240070923633e-01 5.321112851013952705e-01 8.686995419956927700e-02 2.225205101731434765e-01
5.029999999999937188e+00 3.646249016766097140e-01 2.095299231681551355e-01 8.570236346620090373e-01 5.152770998508656719e-01 8.842705381276515231e-02 2.225160677770259277e-01
5.039999999999936975e+00 3.719068842729399971e-01 2.040447498763664214e-01 8.670392328522841252e-01 4.982398706395571586e-01 8.997449526085744831e-02 2.225116915629291314e-01
5.049999999999936762e+00 3.790652991741142452e-01 1.983268621230419582e-01 8.767171662812510702e-01 4.810062477221819788e-01 9.151202263876642706e-02 2.225073805442497332e-01
5.059999999999936549e+00 3.860940168456059585e-01 1.923803562851519877e-01 8.860535185666618130e-01 4.635829615458684771e-01 9.303939566418853446e-02 2.225031337491107097e-01
5.069999999999936335e+00 3.929870440876623294e-01 1.862094556433745440e-01 8.950445106441956566e-01 4.459768199869723615e-01 9.455638909588005847e-02 2.224989502201414060e-01
5.079999999999936122e+00 3.997385258625327786e-01 1.798185065088905854e-01 9.036865021274383958e-01 4.281947055635732524e-01 9.606279217091934219e-02 2.224948290142600704e-01
5.089999999999935909e+00 4.063427470306000822e-01 1.732119743445779958e-01 9.119759926228702129e-01 4.102435726242773528e-01 9.755840806036050750e-02 2.224907692024602757e-01
5.099999999999935696e+00 4.127941339962161171e-01 1.663944398822598814e-01 9.199096229985068707e-01 3.921304445139968675e-01 9.904305334270850636e-02 2.224867698696001983e-01
5.109999999999935483e+00 4.190872562640524102e-01 1.593705952376289481e-01 9.274841766049448655e-01 3.738624107174290945e-01 1.005165574946638579e-01 2.224828301141954789e-01
5.119999999999935270e+00 4.252168279067825574e-01 1.521452400244370784e-01 9.346965804476397022e-01 3.554466239809977446e-01 1.019787623985999592e-01 2.224789490482145804e-01
5.129999999999935056e+00 4.311777089449234102e-01 1.447232774695070279e-01 9.415439063093459238e-01 3.368902974140656204e-01 1.034295218662545091e-01 2.224751257968777818e-01
5.139999999999934843e+00 4.369649066396700254e-01 1.371097105300924657e-01 9.480233718217060401e-01 3.182007015702562613e-01 1.048687011781306438e-01 2.224713594984589204e-01
5.149999999999934630e+00 4.425735766995666509e-01 1.293096380150809133e-01 9.541323414850648721e-01 2.993851615097640750e-01 1.062961766381192441e-01 2.224676493040902980e-01
5.159999999999934417e+00 4.479990244018655088e-01 1.213282507115050202e-01 9.598683276356390071e-01 2.804510538435565636e-01 1.077118351428685561e-01 2.224639943775699735e-01
5.169999999999934204e+00 4.532367056294324126e-01 1.131708275177975287e-01 9.652289913592403403e-01 2.614058037604051754e-01 1.091155737654419117e-01 2.224603938951730808e-01
5.179999999999933991e+00 4.582822278240674119e-01 1.048427315851966635e-01 9.702121433508086312e-01 2.422568820377040688e-01 1.105072993528180142e-01 2.224568470454643676e-01
5.189999999999933777e+00 4.631313508571142101e-01 9.634940646867962144e-02 9.748157447190636260e-01 2.230118020370613630e-01 1.118869281368011365e-01 2.224533530291152861e-01
5.199999999999933564e+00 4.677799878182429816e-01 8.769637228877467938e-02 9.790379077356397008e-01 2.036781166856689862e-01 1.132543853579234677e-01 2.224499110587224993e-01
5.209999999999933351e+00 4.722242057232962642e-01 7.888922190557423608e-02 9.828768965281137193e-01 1.842634154444762196e-01 1.146096049019324908e-01 2.224465203586297180e-01
5.219999999999933138e+00 4.764602261420958218e-01 6.993361710624430849e-02 9.863311277163850921e-01 1.647753212642113774e-01 1.159525289484699406e-01 2.224431801647521190e-01
5.229999999999932925e+00 4.804844257471160285e-01 6.083528480729931409e-02 9.893991709919123245e-01 1.452214875303118602e-01 1.172831076315605375e-01 2.224398897244032891e-01
5.239999999999932712e+00 4.842933367839350467e-01 5.160001327288471495e-02 9.920797496393518600e-01 1.256095949978383308e-01 1.186012987115399042e-01 2.224366482961250557e-01
5.249999999999932498e+00 4.878836474643832855e-01 4.223364835028427244e-02 9.943717410001857715e-01 1.059473487174624751e-01 1.199070672580630492e-01 2.224334551495194545e-01
5.259999999999932285e+00 4.912522022833136770e-01 3.274208972384305000e-02 9.962741768779678209e-01 8.624247495363057681e-02 1.212003853438449602e-01 2.224303095650835282e-01
5.269999999999932072e+00 4.943960022599260262e-01 2.313128718847238738e-02 9.977862438848522642e-01 6.650271809601587814e-02 1.224812317487961877e-01 2.224272108340465404e-01
5.279999999999931859e+00 4.973122051045825165e-01 1.340723694387814004e-02 9.989072837291066431e-01 4.673583756538342293e-02 1.237495916742258201e-01 2.224241582582094368e-01
5.289999999999931646e+00 4.999981253120582281e-01 3.575977910629128242e-03 9.996367934433512126e-01 2.694960471500015137e-02 1.250054564667950063e-01 2.224211511497871385e-01
5.299999999999931433e+00 5.024512341821755212e-01 -6.356411930841365972e-03 9.999744255532938553e-01 7.151799728730688123e-03 1.262488233519129810e-01 2.224181888312526945e-01
5.309999999999931219e+00 5.046691597687769093e-01 -1.638381917723197995e-02 9.999199881867726347e-01 -1.264979148303311055e-02 1.274796951762777464e-01 2.224152706351841258e-01
5.319999999999931006e+00 5.066496867579968200e-01 -2.650009861432193678e-02 9.994734451229442262e-01 -3.244738038845487033e-02 1.286980801592725598e-01 2.224123959041133802e-01
5.329999999999930793e+00 5.083907562767957522e-01 -3.669907680284955481e-02 9.986349157814914390e-01 -5.223317893918920374e-02 1.299039916529368954e-01 2.224095639903778121e-01
5.339999999999930580e+00 5.098904656327268858e-01 -4.697455563732103739e-02 9.974046751517592346e-01 -7.199940267400632699e-02 1.310974479102414159e-01 2.224067742559734384e-01
5.349999999999930367e+00 5.111470679859103639e-01 -5.732031587677252626e-02 9.957831536617488544e-01 -9.173827381993807095e-02 1.322784718614029298e-01 2.224040260724107765e-01
5.359999999999930154e+00 5.121589719541914665e-01 -6.773012064653077813e-02 9.937709369869440756e-01 -1.114420243897750740e-01 1.334470908979839554e-01 2.224013188205729019e-01
5.369999999999929940e+00 5.129247411524664457e-01 -7.819771891003982067e-02 9.913687657989618263e-01 -1.311028992747424460e-01 1.346033366645291718e-01 2.223986518905750331e-01
5.379999999999929727e+00 5.134430936671633416e-01 -8.871684890984270211e-02 9.885775354540553561e-01 -1.507131593311804296e-01 1.357472448574996438e-01 2.223960246816271691e-01
5.389999999999929514e+00 5.137129014668657678e-01 -9.928124157682900741e-02 9.853982956215271427e-01 -1.702650844600550606e-01 1.368788550312712293e-01 2.223934366018977260e-01
5.399999999999929301e+00 5.137331897500753142e-01 -1.098846239068801689e-01 9.818322498521312447e-01 -1.897509766781246277e-01 1.379982104109716834e-01 2.223908870683801164e-01
5.409999999999929088e+00 5.135031362311089920e-01 -1.205207223040653391e-01 9.778807550865847853e-01 -2.091631631795882185e-01 1.391053577119392426e-01 2.223883755067608547e-01
5.419999999999928875e+00 5.130220703651312553e-01 -1.311832658895618620e-01 9.735453211043202382e-01 -2.284939993870434560e-01 1.402003469655885848e-01 2.223859013512896887e-01
5.429999999999928662e+00 5.122894725133253502e-01 -1.418659897754943611e-01 9.688276099126535978e-01 -2.477358719905836670e-01 1.412832313514808813e-01 2.223834640446518962e-01
5.439999999999928448e+00 5.113049730492083000e-01 -1.525626383029076161e-01 9.637294350765596151e-01 -2.668812019738662222e-01 1.423540670353977133e-01 2.223810630378419695e-01
5.449999999999928235e+00 5.100683514070996072e-01 -1.632669682431073799e-01 9.582527609892730336e-01 -2.859224476259871750e-01 1.434129130132261454e-01 2.223786977900399364e-01
5.459999999999928022e+00 5.085795350737534193e-01 -1.739727519616245388e-01 9.523997020839718441e-01 -3.048521075380024592e-01 1.444598309604680497e-01 2.223763677684889861e-01
5.469999999999927809e+00 5.068385985241683489e-01 -1.846737805440765712e-01 9.461725219868070136e-01 -3.236627235829382387e-01 1.454948850871924382e-01 2.223740724483751763e-01
5.479999999999927596e+00 5.048457621025895792e-01 -1.953638668832205771e-01 9.395736326115839976e-01 -3.423468838781396073e-01 1.465181419982546085e-01 2.223718113127084728e-01
5.489999999999927383e+00 5.026013908497217741e-01 -2.060368487265109017e-01 9.326055931964202239e-01 -3.608972257288119989e-01 1.475296705586129631e-01 2.223695838522065649e-01
5.499999999999927169e+00 5.001059932771703131e-01 -2.166865916834940231e-01 9.252711092827279327e-01 -3.793064385516152770e-01 1.485295417635771886e-01 2.223673895651793464e-01
5.509999999999926956e+00 4.973602200901330872e-01 -2.273069921923917269e-01 9.175730316368964079e-01 -3.975672667771771307e-01 1.495178286138288404e-01 2.223652279574157842e-01
5.519999999999926743e+00 4.943648628593637628e-01 -2.378919804452429843e-01 9.095143551150770556e-01 -4.156725127304012335e-01 1.504946059950587056e-01 2.223630985420720907e-01
5.529999999999926530e+00 4.911208526434306942e-01 -2.484355232709928862e-01 9.010982174714901038e-01 -4.336150394874504488e-01 1.514599505620712050e-01 2.223610008395619508e-01
5.539999999999926317e+00 4.876292585622959419e-01 -2.589316269759361355e-01 8.923278981107048979e-01 -4.513877737082958030e-01 1.524139406272099206e-01 2.223589343774482197e-01
5.549999999999926104e+00 4.838912863232401884e-01 -2.693743401409398053e-01 8.832068167843620810e-01 -4.689837084437307735e-01 1.533566560529633915e-01 2.223568986903359523e-01
5.559999999999925890e+00 4.799082767001597860e-01 -2.797577563748898100e-01 8.737385322328355963e-01 -4.863959059157569875e-01 1.542881781486146742e-01 2.223548933197677657e-01
5.569999999999925677e+00 4.756817039672631142e-01 -2.900760170238211311e-01 8.639267407723488779e-01 -5.036175002702613090e-01 1.552085895708015528e-01 2.223529178141196438e-01
5.579999999999925464e+00 4.712131742881948138e-01 -3.003233138352121578e-01 8.537752748280881265e-01 -5.206417003009101707e-01 1.561179742278600013e-01 2.223509717284996579e-01
5.589999999999925251e+00 4.665044240616150750e-01 -3.104938915769391294e-01 8.432881014138755571e-01 -5.374617921432006673e-01 1.570164171878256076e-01 2.223490546246469912e-01
5.599999999999925038e+00 4.615573182242631578e-01 -3.205820506104051781e-01 8.324693205589877021e-01 -5.540711419376194158e-01 1.579040045899730571e-01 2.223471660708332964e-01
5.609999999999924825e+00 4.563738485125343192e-01 -3.305821494173755704e-01 8.213231636827238447e-01 -5.704631984608663497e-01 1.587808235597768236e-01 2.223453056417649398e-01
5.619999999999924611e+00 4.509561316835980493e-01 -3.404886070800680620e-01 8.098539919173574075e-01 -5.866314957241220984e-01 1.596469621271797978e-01 2.223434729184873837e-01
5.629999999999924398e+00 4.453064076970871255e-01 -3.502959057140637156e-01 7.980662943801163367e-01 -6.025696555373407648e-01 1.605025091480603017e-01 2.223416674882901234e-01
5.639999999999924185e+00 4.394270378583855496e-01 -3.599985928536218460e-01 7.859646863948643869e-01 -6.182713900385674588e-01 1.613475542287914066e-01 2.223398889446138449e-01
5.649999999999923972e+00 4.333205029245437157e-01 -3.695912837889978042e-01 7.735539076641764211e-01 -6.337305041872945965e-01 1.621821876537895002e-01 2.223381368869586372e-01
5.659999999999923759e+00 4.269894011738487594e-01 -3.790686638553806831e-01 7.608388203925170457e-01 -6.489408982208805243e-01 1.630065003159527626e-01 2.223364109207934536e-01
5.669999999999923546e+00 4.204364464400769941e-01 -3.884254906730832402e-01 7.478244073612547727e-01 -6.638965700730711239e-01 1.638205836498926038e-01 2.223347106574670995e-01
5.679999999999923332e+00 4.136644661124543876e-01 -3.976565963386339830e-01 7.345157699562651077e-01 -6.785916177536788219e-01 1.646245295678646081e-01 2.223330357141205249e-01
5.689999999999923119e+00 4.066763991023522595e-01 -4.067568895664367412e-01 7.209181261488897263e-01 -6.930202416884903016e-01 1.654184303983090576e-01 2.223313857136005878e-01
5.699999999999922906e+00 3.994752937777404922e-01 -4.157213577806798122e-01 7.070368084310435508e-01 -7.071767470184832094e-01 1.662023788269120228e-01 2.223297602843745391e-01
5.709999999999922693e+00 3.920643058664242120e-01 -4.245450691571925894e-01 6.928772617052769700e-01 -7.210555458574582355e-01 1.669764678401032265e-01 2.223281590604466174e-01
5.719999999999922480e+00 3.844466963290843475e-01 -4.332231746149645124e-01 6.784450411306200968e-01 -7.346511595071985035e-01 1.677407906709076080e-01 2.223265816812751428e-01
5.729999999999922267e+00 3.766258292031442467e-01 -4.417509097570552767e-01 6.637458099250518329e-01 -7.479582206292922919e-01 1.684954407470709847e-01 2.223250277916913875e-01
5.739999999999922053e+00 3.686051694184815375e-01 -4.501235967606432298e-01 6.487853371254573842e-01 -7.609714753727675474e-01 1.692405116413828181e-01 2.223234970418191125e-01
5.749999999999921840e+00 3.603882805860033067e-01 -4.583366462159730315e-01 6.335694953059516354e-01 -7.736857854567069648e-01 1.699760970241209201e-01 2.223219890869961579e-01
5.759999999999921627e+00 3.519788227601006736e-01 -4.663855589139804247e-01 6.181042582554644449e-01 -7.860961302070265111e-01 1.707022906175461319e-01 2.223205035876959779e-01
5.769999999999921414e+00 3.433805501759977230e-01 -4.742659275823858933e-01 6.023956986154992421e-01 -7.981976085466209181e-01 1.714191861523758909e-01 2.223190402094517570e-01
5.779999999999921201e+00 3.345973089630069897e-01 -4.819734385700671364e-01 5.864499854789952948e-01 -8.099854409380987663e-01 1.721268773261701024e-01 2.223175986227803602e-01
5.789999999999920988e+00 3.256330348347019066e-01 -4.895038734795321700e-01 5.702733819512338931e-01 -8.214549712783422164e-01 1.728254577635620071e-01 2.223161785031084192e-01
5.799999999999920774e+00 3.164917507570150779e-01 -4.968531107473341257e-01 5.538722426737501259e-01 -8.326016687441541997e-01 1.735150209782715947e-01 2.223147795306988916e-01
5.809999999999920561e+00 3.071775645952677380e-01 -5.040171271722800883e-01 5.372530113122219175e-01 -8.434211295882677595e-01 1.741956603368391143e-01 2.223134013905789241e-01
5.819999999999920348e+00 2.976946667411346503e-01 -5.109919993913045744e-01 5.204222180093267536e-01 -8.539090788850138836e-01 1.748674690240191176e-01 2.223120437724689924e-01
5.829999999999920135e+00 2.880473277205448657e-01 -5.177739053028918015e-01 5.033864768035664072e-01 -8.640613722249667061e-01 1.755305400097774693e-01 2.223107063707127351e-01
5.839999999999919922e+00 2.782398957835169329e-01 -5.243591254379456057e-01 4.861524830150761867e-01 -8.738739973579006115e-01 1.761849660178347599e-01 2.223093888842079813e-01
5.849999999999919709e+00 2.682767944769246515e-01 -5.307440442780220202e-01 4.687270105994474356e-01 -8.833430757834158653e-01 1.768308394957025520e-01 2.223080910163390822e-01
5.859999999999919496e+00 2.581625202011850750e-01 -5.369251515208536274e-01 4.511169094706065641e-01 -8.924648642886107153e-01 1.774682525861594751e-01 2.223068124749098262e-01
5.869999999999919282e+00 2.479016397518589154e-01 -5.428990432931083410e-01 4.333291027938024342e-01 -9.012357564321991088e-01 1.780972971001163752e-01 2.223055529720774637e-01
5.879999999999919069e+00 2.374987878471497837e-01 -5.486624233103434278e-01 4.153705842497698586e-01 -9.096522839744892730e-01 1.787180644908219762e-01 2.223043122242879532e-01
5.889999999999918856e+00 2.269586646422852294e-01 -5.542121039841259034e-01 3.972484152711466820e-01 -9.177111182526680455e-01 1.793306458293604522e-01 2.223030899522120962e-01
5.899999999999918643e+00 2.162860332317589063e-01 -5.595450074763078652e-01 3.789697222522331321e-01 -9.254090715008498336e-01 1.799351317813954743e-01 2.223018858806821429e-01
5.909999999999918430e+00 2.054857171404105287e-01 -5.646581667004592076e-01 3.605416937331915039e-01 -9.327430981143743915e-01 1.805316125851161857e-01 2.223006997386302586e-01
5.919999999999918217e+00 1.945625978043155346e-01 -5.695487262704735931e-01 3.419715775597977903e-01 -9.397102958578580356e-01 1.811201780303413611e-01 2.222995312590270167e-01
5.929999999999918003e+00 1.835216120424531527e-01 -5.742139433963792117e-01 3.232666780198631962e-01 -9.463079070165281159e-01 1.817009174387404224e-01 2.222983801788214198e-01
5.939999999999917790e+00 1.723677495201173526e-01 -5.786511887273989574e-01 3.044343529574541907e-01 -9.525333194903872203e-01 1.822739196451308996e-01 2.222972462388813908e-01
5.949999999999917577e+00 1.611060502050312149e-01 -5.828579471423207536e-01 2.854820108660489075e-01 -9.583840678307821159e-01 1.828392729798131999e-01 2.222961291839355147e-01
5.959999999999917364e+00 1.497416018171207897e-01 -5.868318184872488574e-01 2.664171079617747573e-01 -9.638578342189701997e-01 1.833970652519042455e-01 2.222950287625153898e-01
5.969999999999917151e+00 1.382795372729002381e-01 -5.905705182608260717e-01 2.472471452378829371e-01 -9.689524493863036492e-01 1.839473837336340623e-01 2.222939447268990343e-01
5.979999999999916938e+00 1.267250321254157763e-01 -5.940718782470277848e-01 2.279796655016179951e-01 -9.736658934756676764e-01 1.844903151455695167e-01 2.222928768330548199e-01
5.989999999999916724e+00 1.150833020006907653e-01 -5.973338470956424118e-01 2.086222503946537354e-01 -9.779962968438430382e-01 1.850259456427312543e-01 2.222918248405867936e-01
5.999999999999916511e+00 1.033596000316098634e-01 -6.003544908505686895e-01 1.891825173982676633e-01 -9.819419408044726127e-01 1.855543608015699508e-01 2.222907885126800820e-01
6.009999999999916298e+00 9.155921429017518931e-02 -6.031319934260717108e-01 1.696681168244360549e-01 -9.855012583113476055e-01 1.860756456077705956e-01 2.222897676160478508e-01
6.019999999999916085e+00 7.968746521906210079e-02 -6.056646570311552402e-01 1.500867287940358952e-01 -9.886728345817465957e-01 1.865898844448530547e-01 2.222887619208785415e-01
6.029999999999915872e+00 6.774970306339740678e-02 -6.079509025422202839e-01 1.304460602033441774e-01 -9.914554076595808452e-01 1.870971610835393817e-01 2.222877712007841067e-01
6.039999999999915659e+00 5.575130530367685550e-02 -6.099892698241938804e-01 1.107538416800323000e-01 -9.938478689181328152e-01 1.875975586718584831e-01 2.222867952327489960e-01
6.049999999999915445e+00 4.369767409073382902e-02 -6.117784180003255079e-01 9.101782452985407446e-02 -9.958492635021891637e-01 1.880911597259604939e-01 2.222858337970798348e-01
6.059999999999915232e+00 3.159423368366502671e-02 -6.133171256708620511e-01 7.124577767523257443e-02 -9.974587907093964700e-01 1.885780461216130244e-01 2.222848866773560195e-01
6.069999999999915019e+00 1.944642789161331667e-02 -6.146042910808249271e-01 5.144548458695230586e-02 -9.986758043106951366e-01 1.890582990863535484e-01 2.222839536603807842e-01
6.079999999999914806e+00 7.259717520302013880e-03 -6.156389322371271788e-01 3.162474021016704884e-02 -9.994998128097071222e-01 1.895319991922723157e-01 2.222830345361332671e-01
6.089999999999914593e+00 -4.960422175791518416e-03 -6.164201869752810037e-01 1.179134788593510022e-02 -9.999304796409763663e-01 1.899992263494012512e-01 2.222821290977210207e-01
6.099999999999914380e+00 -1.720850403474103243e-02 -6.169473129759590613e-01 -8.046883730503844381e-03 -9.999676233069886289e-01 1.904600597996848610e-01 2.222812371413336596e-01
6.109999999999914166e+00 -2.947903152108010544e-02 -6.172196877316867836e-01 -2.788214375349504226e-02 -9.996112174539206752e-01 1.909145781115108853e-01 2.222803584661967313e-01
6.119999999999913953e+00 -4.176650125144553555e-02 -6.172368084639543451e-01 -4.770662215156232927e-02 -9.988613908860869417e-01 1.913628591747776331e-01 2.222794928745263909e-01
6.129999999999913740e+00 -5.406540551109351861e-02 -6.169982919910511621e-01 -6.751251283161248395e-02 -9.977184275190879026e-01 1.918049801964766821e-01 2.222786401714850202e-01
6.139999999999913527e+00 -6.637023476043335535e-02 -6.165038745469382242e-01 -8.729201672153444336e-02 -9.961827662716753462e-01 1.922410176967709883e-01 2.222778001651372903e-01
6.149999999999913314e+00 -7.867548013073069613e-02 -6.157534115514861073e-01 -1.070373448499774144e-01 -9.942550008963833008e-01 1.926710475055474214e-01 2.222769726664067247e-01
6.159999999999913101e+00 -9.097563590813942391e-02 -6.147468773324181734e-01 -1.267407214220936940e-01 -9.919358797489923329e-01 1.930951447594247694e-01 2.222761574890333436e-01
6.169999999999912887e+00 -1.032652020052287345e-01 -6.134843647993130089e-01 -1.463943868900334233e-01 -9.892263054969226976e-01 1.935133838991986155e-01 2.222753544495314759e-01
6.179999999999912674e+00 -1.155386864191792207e-01 -6.119660850700303634e-01 -1.659906010169802104e-01 -9.861273347666729139e-01 1.939258386677045476e-01 2.222745633671486254e-01
6.189999999999912461e+00 -1.277906076758299758e-01 -6.101923670499390662e-01 -1.855216459335194967e-01 -9.826401777304435425e-01 1.943325821080827132e-01 2.222737840638245033e-01
6.199999999999912248e+00 -1.400154972587658586e-01 -6.081636569643352752e-01 -2.049798291851350762e-01 -9.787661976321172519e-01 1.947336865624265667e-01 2.222730163641511714e-01
6.209999999999912035e+00 -1.522079020226427548e-01 -6.058805178444545136e-01 -2.243574867696308262e-01 -9.745069102527774696e-01 1.951292236707993788e-01 2.222722600953331851e-01
6.219999999999911822e+00 -1.643623865899563607e-01 -6.033436289674899422e-01 -2.436469861632813150e-01 -9.698639833159853341e-01 1.955192643706032130e-01 2.222715150871490408e-01
6.229999999999911608e+00 -1.764735357304686447e-01 -6.005537852510431929e-01 -2.628407293345172424e-01 -9.648392358330475371e-01 1.959038788962845223e-01 2.222707811719125404e-01
6.239999999999911395e+00 -1.885359567225140531e-01 -5.975118966024453027e-01 -2.819311557439581617e-01 -9.594346373885384027e-01 1.962831367793624882e-01 2.222700581844351819e-01
6.249999999999911182e+00 -2.005442816954171315e-01 -5.942189872233961667e-01 -3.009107453296079870e-01 -9.536523073663586425e-01 1.966571068487647234e-01 2.222693459619887180e-01
6.259999999999910969e+00 -2.124931699522609185e-01 -5.906761948703835863e-01 -3.197720214760387814e-01 -9.474945141166400964e-01 1.970258572314579071e-01 2.222686443442688231e-01
6.269999999999910756e+00 -2.243773102722556034e-01 -5.868847700713544224e-01 -3.385075539663897626e-01 -9.409636740638246399e-01 1.973894553533593055e-01 2.222679531733586511e-01
6.279999999999910543e+00 -2.361914231919644835e-01 -5.828460752991202476e-01 -3.571099619160195138e-01 -9.340623507562754169e-01 1.977479679405167168e-01 2.222672722936935297e-01
6.289999999999910330e+00 -2.479302632646555871e-01 -5.785615841019929873e-01 -3.755719166866525183e-01 -9.267932538577923207e-01 1.981014610205444615e-01 2.222666015520256277e-01
6.299999999999910116e+00 -2.595886212970546225e-01 -5.740328801921553703e-01 -3.938861447798742144e-01 -9.191592380814371799e-01 1.984499999243035107e-01 2.222659407973898438e-01
6.309999999999909903e+00 -2.711613265627861868e-01 -5.692616564922829969e-01 -4.120454307088304291e-01 -9.111633020660864224e-01 1.987936492878139838e-01 2.222652898810692501e-01
6.319999999999909690e+00 -2.826432489917992119e-01 -5.642497141409460459e-01 -4.300426198470022054e-01 -9.028085871961600839e-01 1.991324730543897747e-01 2.222646486565620916e-01
6.329999999999909477e+00 -2.940293013350819273e-01 -5.589989614573275256e-01 -4.478706212529301456e-01 -8.940983763649916760e-01 1.994665344769835646e-01 2.222640169795485621e-01
6.339999999999909264e+00 -3.053144413039832750e-01 -5.535114128658069621e-01 -4.655224104697765486e-01 -8.850360926823317431e-01 1.997958961207326190e-01 2.222633947078582195e-01
6.349999999999909051e+00 -3.164936736834662034e-01 -5.477891877809689669e-01 -4.829910322986212257e-01 -8.756252981264944779e-01 2.001206198656950153e-01 2.222627817014380947e-01
6.359999999999908837e+00 -3.275620524186301785e-01 -5.418345094536056727e-01 -5.002696035443975342e-01 -8.658696921416821901e-01 2.004407669097674760e-01 2.222621778223211608e-01
6.369999999999908624e+00 -3.385146826738491543e-01 -5.356497037782915749e-01 -5.173513157333861079e-01 -8.557731101810421848e-01 2.007563977717741477e-01 2.222615829345951088e-01
6.379999999999908411e+00 -3.493467228638836297e-01 -5.292371980631204176e-01 -5.342294378011954725e-01 -8.453395221960336992e-01 2.010675722947188326e-01 2.222609969043718159e-01
6.389999999999908198e+00 -3.600533866563349616e-01 -5.225995197622042010e-01 -5.508973187501701174e-01 -8.345730310726996448e-01 2.013743496491913476e-01 2.222604195997573417e-01
6.399999999999907985e+00 -3.706299449448217098e-01 -5.157392951715414897e-01 -5.673483902751773611e-01 -8.234778710154664338e-01 2.016767883369199876e-01 2.222598508908219805e-01
6.409999999999907772e+00 -3.810717277922689994e-01 -5.086592480888729728e-01 -5.835761693567389496e-01 -8.120584058791059379e-01 2.019749461944613800e-01 2.222592906495709508e-01
6.419999999999907558e+00 -3.913741263437126583e-01 -5.013621984381541052e-01 -5.995742608204873703e-01 -8.003191274495231600e-01 2.022688803970216775e-01 2.222587387499159461e-01
